work_id,doi,template,verdict,in_flora,fetched,chars
6906696446,10.17605/osf.io/9e3t5,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1624
6906370355,10.17605/osf.io/a2jpb,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,10905
6925128473,10.17605/osf.io/x49ut,OSF Preregistration,discard,False,True,13552
3049740536,10.17605/osf.io/fp8ny,Prereg Challenge,discard,False,True,37464
2783051983,10.17605/osf.io/vakbu,OSF-Standard Pre-Data Collection Registration,discard,False,True,402
7101447714,10.17605/osf.io/pu537,,untouched,False,False,0
6887630758,10.17605/osf.io/3ksvz,,untouched,False,False,0
6962659493,10.17605/osf.io/nvg2s,OSF Preregistration,discard,False,True,8282
6887712541,10.17605/osf.io/46xbr,OSF-Standard Pre-Data Collection Registration,discard,False,True,295
6962765854,10.17605/osf.io/w8m6g,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943873249,10.17605/osf.io/vmnsh,,untouched,False,False,0
2950762082,10.17605/osf.io/tw8ev,OSF-Standard Pre-Data Collection Registration,discard,False,True,512
6943888727,10.17605/osf.io/7eykf,Preregistration Template from AsPredicted.org,discard,False,True,8298
6944055197,10.17605/osf.io/djwa7,OSF Preregistration,discard,False,True,6395
6887617246,10.17605/osf.io/8r429,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6963061689,10.17605/osf.io/uar7v,OSF-Standard Pre-Data Collection Registration,discard,False,True,646
6962845768,10.17605/osf.io/myuz9,,untouched,False,False,0
6887678918,10.17605/osf.io/9wkp2,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6887696171,10.17605/osf.io/pqc7n,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,5854
6887681943,10.17605/osf.io/3cxyr,,untouched,False,False,0
6906654287,10.17605/osf.io/4xmc9,OSF Preregistration,discard,False,True,14534
2883656680,10.17605/osf.io/k69cz,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,3362
6906670863,10.17605/osf.io/xwdvn,,untouched,False,False,0
6962867653,10.17605/osf.io/ftbvy,Preregistration Template from AsPredicted.org,discard,False,True,4843
6962641568,10.17605/osf.io/anbgg,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,3153
6906566232,10.17605/osf.io/tnvuj,,untouched,False,False,0
6887736021,10.17605/osf.io/enrqz,Registered Report Protocol Preregistration,discard,False,True,1581
2808742737,10.17605/osf.io/qcz2f,OSF-Standard Pre-Data Collection Registration,discard,False,True,504
6906456074,10.17605/osf.io/rmz6p,OSF-Standard Pre-Data Collection Registration,discard,False,True,552
6887646502,10.17605/osf.io/j3q54,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,6429
7080946818,10.17605/osf.io/5jux8,,untouched,False,False,0
6943805043,10.17605/osf.io/cazg9,,untouched,False,False,0
6962620958,10.17605/osf.io/k9jd6,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,10348
6887769497,10.17605/osf.io/bt2rq,OSF-Standard Pre-Data Collection Registration,discard,False,True,591
6962695785,10.17605/osf.io/zyst7,OSF-Standard Pre-Data Collection Registration,discard,False,True,208
6925393914,10.17605/osf.io/35azb,OSF Preregistration,discard,False,True,3976
6925061741,10.17605/osf.io/jqa4g,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6944282459,10.17605/osf.io/ws7dp,OSF-Standard Pre-Data Collection Registration,discard,False,True,698
6925411113,10.17605/osf.io/ygjw9,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906614199,10.17605/osf.io/6g9cz,OSF Preregistration,discard,False,True,6696
6944239890,10.17605/osf.io/bm9uh,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,977
6962693933,10.17605/osf.io/pt96k,,untouched,False,False,0
6962676382,10.17605/osf.io/fvyr3,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,14179
6943900215,10.17605/osf.io/7vejf,OSF Preregistration,discard,False,True,6420
6944148006,10.17605/osf.io/y4bvz,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,2649
6925264722,10.17605/osf.io/vrn4u,,untouched,False,False,0
6887799379,10.17605/osf.io/zkbcw,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
7086748434,10.17605/osf.io/eqy6t,,untouched,False,False,0
6944400831,10.17605/osf.io/9a835,,untouched,False,False,0
6906508429,10.17605/osf.io/68jph,Preregistration Template from AsPredicted.org,discard,False,True,5739
6906410500,10.17605/osf.io/xf6v5,OSF-Standard Pre-Data Collection Registration,discard,False,True,176
2954234301,10.17605/osf.io/3yzv4,Prereg Challenge,discard,False,True,5380
6925181103,10.17605/osf.io/2h5a7,OSF Preregistration,discard,False,True,22940
6925267114,10.17605/osf.io/mw7qr,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,7852
6963016279,10.17605/osf.io/k96nm,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1950
6925530392,10.17605/osf.io/tqce5,OSF-Standard Pre-Data Collection Registration,discard,False,True,214
6925020206,10.17605/osf.io/cvpf7,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,7926
6925083879,10.17605/osf.io/3dpk2,Preregistration Template from AsPredicted.org,discard,False,True,4262
6925358410,10.17605/osf.io/8qz4f,Preregistration Template from AsPredicted.org,discard,False,True,3049
6944046751,10.17605/osf.io/nyjwc,EGAP Registration,discard,False,True,2746
6906556787,10.17605/osf.io/9mgsh,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6962673750,10.17605/osf.io/ph6tm,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6887745090,10.17605/osf.io/mtn3b,EGAP Registration,discard,False,True,2301
6944420285,10.17605/osf.io/j6tqr,,untouched,False,False,0
6962772225,10.17605/osf.io/e3vrf,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6962618273,10.17605/osf.io/pg4n5,OSF-Standard Pre-Data Collection Registration,discard,False,True,238
6906389228,10.17605/osf.io/epbym,EGAP Registration,discard,False,True,2608
6962194041,10.17605/osf.io/7vjyw,OSF-Standard Pre-Data Collection Registration,discard,False,True,443
6925195496,10.17605/osf.io/rmz4u,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925199717,10.17605/osf.io/8xvqe,OSF-Standard Pre-Data Collection Registration,discard,False,True,230
6963170713,10.17605/osf.io/surxk,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,2911
6906433469,10.17605/osf.io/mj62q,OSF Preregistration,discard,False,True,7429
6887658218,10.17605/osf.io/cmzvh,,untouched,False,False,0
6944285650,10.17605/osf.io/v96tq,,untouched,False,False,0
2885222765,10.17605/osf.io/layzm,OSF-Standard Pre-Data Collection Registration,discard,False,True,140
6925196498,10.17605/osf.io/pfdwj,,untouched,False,False,0
6925319513,10.17605/osf.io/4pjz2,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
6962682829,10.17605/osf.io/nfb5s,,untouched,False,False,0
6925081973,10.17605/osf.io/r2jvb,EGAP Registration,discard,False,True,29908
6906610713,10.17605/osf.io/cbbue,OSF-Standard Pre-Data Collection Registration,discard,False,True,534
3155163525,10.17605/osf.io/vzuma,OSF Preregistration,discard,False,True,4178
6962763203,10.17605/osf.io/f2duy,Open-Ended Registration,discard,False,True,1519
6962233309,10.17605/osf.io/hu45t,Preregistration Template from AsPredicted.org,discard,False,True,3253
6906664583,10.17605/osf.io/7hrgd,"Replication Recipe (Brandt et al., 2013): Post-Completion",admit,False,True,168
6906153877,10.17605/osf.io/edsuu,OSF-Standard Pre-Data Collection Registration,discard,False,True,266
6887681851,10.17605/osf.io/rp5qn,OSF-Standard Pre-Data Collection Registration,discard,False,True,266
6906447645,10.17605/osf.io/437ub,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6943671188,10.17605/osf.io/n7fpt,Preregistration Template from AsPredicted.org,discard,False,True,3403
6962782991,10.17605/osf.io/5kxdu,,untouched,False,False,0
6962572232,10.17605/osf.io/4yj2f,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
2782965303,10.17605/osf.io/e35y2,Open-Ended Registration,admit,False,True,96
6925479620,10.17605/osf.io/q9jb3,,untouched,False,False,0
6887709483,10.17605/osf.io/hf7tj,OSF-Standard Pre-Data Collection Registration,discard,False,True,945
6887769425,10.17605/osf.io/6zvqe,,untouched,False,False,0
2779185781,10.17605/osf.io/jwhrk,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,16670
6906501194,10.17605/osf.io/evft8,OSF-Standard Pre-Data Collection Registration,discard,False,True,517
6906244929,10.17605/osf.io/3mq7a,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1225
6962792650,10.17605/osf.io/6cpbg,,untouched,False,False,0
6962997967,10.17605/osf.io/nqxbc,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6944573252,10.17605/osf.io/tbwvd,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,4132
6906484581,10.17605/osf.io/dchbf,OSF Preregistration,discard,False,True,5442
6944263447,10.17605/osf.io/n3dre,Preregistration Template from AsPredicted.org,discard,False,True,3383
6962638847,10.17605/osf.io/9zrce,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,2472
6906480844,10.17605/osf.io/qtfz4,Preregistration Template from AsPredicted.org,discard,False,True,4016
6925042620,10.17605/osf.io/jau8g,,untouched,False,False,0
6906478028,10.17605/osf.io/pvgjx,Preregistration Template from AsPredicted.org,discard,False,True,14136
6925261500,10.17605/osf.io/8muxq,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6944129889,10.17605/osf.io/6ck5r,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925278918,10.17605/osf.io/y4p3j,OSF Preregistration,discard,False,True,55783
6887729329,10.17605/osf.io/qdswu,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906448782,10.17605/osf.io/3wgn5,Preregistration Template from AsPredicted.org,discard,False,True,3948
6944030745,10.17605/osf.io/vywmy,"Replication Recipe (Brandt et al., 2013): Post-Completion",admit,False,True,1432
6943714792,10.17605/osf.io/kf6yd,,untouched,False,False,0
2903594989,10.17605/osf.io/fd9pz,OSF-Standard Pre-Data Collection Registration,discard,False,True,433
6963092504,10.17605/osf.io/bx64z,Open-Ended Registration,admit,False,True,96
6906370837,10.17605/osf.io/zc34p,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943834618,10.17605/osf.io/8b5s9,OSF-Standard Pre-Data Collection Registration,discard,False,True,147
6943847862,10.17605/osf.io/39at4,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943932298,10.17605/osf.io/ytav5,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,9271
6925269232,10.17605/osf.io/rwdn6,,untouched,False,False,0
6962187705,10.17605/osf.io/5xvrp,OSF-Standard Pre-Data Collection Registration,discard,False,True,123
6887698918,10.17605/osf.io/w7gkd,OSF-Standard Pre-Data Collection Registration,discard,False,True,342
2888914719,10.17605/osf.io/86ck9,Prereg Challenge,discard,False,True,6578
6906383714,10.17605/osf.io/y9uq4,OSF-Standard Pre-Data Collection Registration,discard,False,True,204
6962801295,10.17605/osf.io/a825t,OSF-Standard Pre-Data Collection Registration,discard,False,True,210
6906421268,10.17605/osf.io/tw256,EGAP Registration,discard,False,True,3291
6906378685,10.17605/osf.io/ckvuw,Open-Ended Registration,discard,False,True,147
6887720391,10.17605/osf.io/ac35e,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906172179,10.17605/osf.io/5z7m3,,untouched,False,False,0
6925000414,10.17605/osf.io/ds684,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
2776266874,10.17605/osf.io/xhyqp,Prereg Challenge,discard,False,True,6059
6906316079,10.17605/osf.io/2r4zn,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6925145690,10.17605/osf.io/5rf62,OSF Preregistration,discard,False,True,4072
6887661874,10.17605/osf.io/b32c9,,untouched,False,False,0
6906473275,10.17605/osf.io/85rwk,OSF-Standard Pre-Data Collection Registration,discard,False,True,123
6906565778,10.17605/osf.io/kxt7c,Preregistration Template from AsPredicted.org,discard,False,True,4846
2777510486,10.17605/osf.io/p87cn,Open-Ended Registration,admit,False,True,97
2784141590,10.17605/osf.io/czbzg,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
6944160566,10.17605/osf.io/phym3,,untouched,False,False,0
6887662442,10.17605/osf.io/e5avw,OSF-Standard Pre-Data Collection Registration,discard,False,True,216
6906433877,10.17605/osf.io/35znp,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,3258
6943783999,10.17605/osf.io/ghfy4,,untouched,False,False,0
6906685426,10.17605/osf.io/g7ygm,OSF-Standard Pre-Data Collection Registration,discard,False,True,467
6963064011,10.17605/osf.io/btgmk,,untouched,False,False,0
6887753029,10.17605/osf.io/wvjt7,EGAP Registration,discard,False,True,891
6906244750,10.17605/osf.io/4gm7n,Open-Ended Registration,admit,False,True,39214
6906215704,10.17605/osf.io/fpvxr,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,19838
6887645322,10.17605/osf.io/k3nd9,OSF Preregistration,discard,False,True,7695
6943814334,10.17605/osf.io/v7fbj,,untouched,False,False,0
6925237841,10.17605/osf.io/56wsz,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
6925157430,10.17605/osf.io/hbmye,OSF Preregistration,discard,False,True,16685
6943916585,10.17605/osf.io/ykmqp,,untouched,False,False,0
6887637778,10.17605/osf.io/7qzcn,Preregistration Template from AsPredicted.org,discard,False,True,131
6906557247,10.17605/osf.io/e8b5d,Preregistration Template from AsPredicted.org,discard,False,True,15572
6906539136,10.17605/osf.io/c8qhv,OSF-Standard Pre-Data Collection Registration,discard,False,True,143
6887686288,10.17605/osf.io/5nz6w,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,2037
6906321039,10.17605/osf.io/4xjcg,"Replication Recipe (Brandt et al., 2013): Post-Completion",admit,False,True,3202
6925435659,10.17605/osf.io/ap6gt,EGAP Registration,discard,False,True,8135
6925126775,10.17605/osf.io/z8x7r,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,2385
6943940571,10.17605/osf.io/vjc25,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,6352
6962876936,10.17605/osf.io/cnux9,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6906421292,10.17605/osf.io/39xuw,"Replication Recipe (Brandt et al., 2013): Post-Completion",admit,True,True,233
6906403836,10.17605/osf.io/48kyw,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,34225
6906339995,10.17605/osf.io/7wakg,EGAP Registration,discard,False,True,3019
6887721898,10.17605/osf.io/h8k2c,OSF-Standard Pre-Data Collection Registration,discard,False,True,235
6962599335,10.17605/osf.io/xzdgw,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6887711958,10.17605/osf.io/jdvaf,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6887748754,10.17605/osf.io/zjhr5,OSF Preregistration,discard,False,True,14326
6962900795,10.17605/osf.io/9v5zg,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943764185,10.17605/osf.io/7k89s,Preregistration Template from AsPredicted.org,discard,False,True,5026
2888344175,10.17605/osf.io/p42t6,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943736351,10.17605/osf.io/cy4mg,OSF-Standard Pre-Data Collection Registration,discard,False,True,457
6963304161,10.17605/osf.io/yrhn2,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6962592902,10.17605/osf.io/zwpf3,,untouched,False,False,0
6906452776,10.17605/osf.io/6nn57,Prereg Challenge,discard,False,True,9406
6925265046,10.17605/osf.io/f325c,,untouched,False,False,0
6887645129,10.17605/osf.io/cwvda,,untouched,False,False,0
2904121186,10.17605/osf.io/t4xw8,"Pre-Registration in Social Psychology (van 't Veer & Giner-Sorolla, 2016): Pre-Registration",discard,False,True,25769
6906371680,10.17605/osf.io/r63y8,Preregistration Template from AsPredicted.org,discard,False,True,2316
6943687023,10.17605/osf.io/vyqg4,,untouched,False,False,0
6944080685,10.17605/osf.io/avstc,Registered Report Protocol Preregistration,discard,False,True,638
6906573964,10.17605/osf.io/gf8rc,,untouched,False,False,0
6887783849,10.17605/osf.io/xxf2c,OSF-Standard Pre-Data Collection Registration,discard,False,True,315
6887782786,10.17605/osf.io/9e6p2,"Replication Recipe (Brandt et al., 2013): Post-Completion",admit,False,True,1016
6962528972,10.17605/osf.io/wvu8h,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,9075
6887703673,10.17605/osf.io/eef8g,OSF-Standard Pre-Data Collection Registration,discard,False,True,467
6925166333,10.17605/osf.io/cmxya,Preregistration Template from AsPredicted.org,discard,False,True,2014
6925222429,10.17605/osf.io/m6upy,OSF-Standard Pre-Data Collection Registration,discard,False,True,146
6925319090,10.17605/osf.io/rkvtp,,untouched,False,False,0
6906352145,10.17605/osf.io/4zm5a,OSF-Standard Pre-Data Collection Registration,discard,False,True,388
6887735102,10.17605/osf.io/gwcbt,,untouched,False,False,0
6962684432,10.17605/osf.io/rgeqt,Preregistration Template from AsPredicted.org,discard,False,True,2514
6962656639,10.17605/osf.io/6qvmx,Preregistration Template from AsPredicted.org,discard,False,True,3694
6887672837,10.17605/osf.io/gzuh7,OSF-Standard Pre-Data Collection Registration,discard,False,True,84
6887667477,10.17605/osf.io/64yk8,Preregistration Template from AsPredicted.org,discard,False,True,2615
6906339702,10.17605/osf.io/dnqe7,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,1601
6925259747,10.17605/osf.io/25dxa,OSF-Standard Pre-Data Collection Registration,discard,False,True,210
6962398816,10.17605/osf.io/gwy7n,Open-Ended Registration,discard,False,True,171
6944204083,10.17605/osf.io/zy34e,Prereg Challenge,discard,False,True,20633
3011381630,10.17605/osf.io/rmztj,,untouched,False,False,0
3132937702,10.17605/osf.io/kxe73,,untouched,False,False,0
6962622941,10.17605/osf.io/j942g,EGAP Registration,discard,False,True,43846
6944121898,10.17605/osf.io/9j2ym,OSF-Standard Pre-Data Collection Registration,discard,False,True,450
6943618790,10.17605/osf.io/q7huk,Prereg Challenge,discard,False,True,5290
6962834314,10.17605/osf.io/c6n74,OSF-Standard Pre-Data Collection Registration,discard,False,True,399
2806203091,10.17605/osf.io/vfwsv,"Replication Recipe (Brandt et al., 2013): Pre-Registration",discard,False,True,888
6943655002,10.17605/osf.io/z5ve2,,untouched,False,False,0
6962664949,10.17605/osf.io/hta75,OSF-Standard Pre-Data Collection Registration,discard,False,True,307
6925295126,10.17605/osf.io/7ydqh,Prereg Challenge,discard,False,True,16523
6887697510,10.17605/osf.io/vyjpg,OSF-Standard Pre-Data Collection Registration,discard,False,True,135
6943988525,10.17605/osf.io/sz2g8,,untouched,False,False,0
6962541878,10.17605/osf.io/uqme5,,untouched,False,False,0
6962991331,10.17605/osf.io/6zgcx,Prereg Challenge,discard,False,True,6271
6944015249,10.17605/osf.io/mryv9,,untouched,False,False,0
6906657950,10.17605/osf.io/ycxh3,,untouched,False,False,0
2776464837,10.17605/osf.io/bvu64,Open-Ended Registration,admit,False,True,96
2776112123,10.17605/osf.io/vk6d9,Open-Ended Registration,admit,False,True,96
2780755327,10.17605/osf.io/6vsc4,Open-Ended Registration,admit,False,True,96
2778844705,10.17605/osf.io/7xupr,Open-Ended Registration,admit,False,True,97
2883042178,10.17605/osf.io/p4rgd,,untouched,False,False,0
2783075628,10.17605/osf.io/6xjqm,Open-Ended Registration,admit,False,True,96
2777061199,10.17605/osf.io/zsnxb,Open-Ended Registration,discard,False,True,141
7105695234,10.17605/osf.io/uyrnm,Preregistration Template from AsPredicted.org,discard,False,True,3425
2778150755,10.17605/osf.io/45vwm,Open-Ended Registration,admit,False,True,96
2807804983,10.17605/osf.io/dt3q5,,untouched,False,False,0
2785090784,10.17605/osf.io/wch5r,,untouched,False,False,0
2884290428,10.17605/osf.io/za7t2,,untouched,False,False,0
2776554849,10.17605/osf.io/a9vrq,Open-Ended Registration,admit,False,True,96
2783337316,10.17605/osf.io/48f2z,Open-Ended Registration,discard,False,True,71
2778873052,10.17605/osf.io/rne5u,Open-Ended Registration,admit,False,True,96
2786965715,10.17605/osf.io/36dr5,Open-Ended Registration,admit,False,True,96
2943771682,10.17605/osf.io/tfj9z,,untouched,False,False,0
2777168463,10.17605/osf.io/7bnfp,Open-Ended Registration,admit,False,True,96
2781497247,10.17605/osf.io/gknau,Open-Ended Registration,admit,False,True,96
2780062826,10.17605/osf.io/j3fyq,,untouched,False,False,0
6943736495,10.17605/osf.io/3m7qw,Open-Ended Registration,admit,False,True,97
6943830611,10.17605/osf.io/4cpm3,,untouched,False,False,0
6943826854,10.17605/osf.io/m9suf,Open-Ended Registration,admit,False,True,96
6944221604,10.17605/osf.io/pk952,Open-Ended Registration,admit,False,True,97
6943966317,10.17605/osf.io/kg2x5,Open-Ended Registration,admit,False,True,97
6943743339,10.17605/osf.io/523bq,,untouched,False,False,0
2896282545,10.17605/osf.io/5jpt4,,untouched,False,False,0
6925184579,10.17605/osf.io/fsut4,Open-Ended Registration,admit,False,True,97
6925476908,10.17605/osf.io/v3sp7,,untouched,False,False,0
6925331516,10.17605/osf.io/dusg3,,untouched,False,False,0
6925308590,10.17605/osf.io/vch8w,Open-Ended Registration,admit,False,True,1211
6925253460,10.17605/osf.io/wbs96,Open-Ended Registration,admit,False,True,96
6925547453,10.17605/osf.io/2f8ba,Open-Ended Registration,admit,False,True,1162
6906566978,10.17605/osf.io/q7hm4,Open-Ended Registration,admit,False,True,96
6887709872,10.17605/osf.io/dwr2m,Open-Ended Registration,admit,False,True,97
6906412627,10.17605/osf.io/mt3pw,Open-Ended Registration,admit,False,True,608
6906509159,10.17605/osf.io/p8cuv,Open-Ended Registration,admit,False,True,421
6906518262,10.17605/osf.io/wu5cf,,untouched,False,False,0
6887708416,10.17605/osf.io/m46v5,,untouched,False,False,0
6962737190,10.17605/osf.io/brjtg,,untouched,False,False,0
6962843805,10.17605/osf.io/k4gn6,,untouched,False,False,0
6925218450,10.17605/osf.io/xy9mv,Open-Ended Registration,admit,False,True,97
6925267371,10.17605/osf.io/bfzn9,Open-Ended Registration,admit,False,True,97
3112191294,10.17605/osf.io/ef629,,untouched,False,False,0
3020446281,10.17605/osf.io/4v3dg,,untouched,False,False,0
3085154650,10.17605/osf.io/3utkj,,untouched,False,False,0
6962581852,10.17605/osf.io/rbdj3,,untouched,False,False,0
3041132677,10.17605/osf.io/a4qrg,,untouched,False,False,0
6962666372,10.17605/osf.io/8e6ds,,untouched,False,False,0
2785281907,10.17605/osf.io/zytdx,,untouched,False,False,0
6906672132,10.17605/osf.io/ymg3f,,untouched,False,False,0
6887752329,10.17605/osf.io/8pb3u,,untouched,False,False,0
6906204314,10.17605/osf.io/6cr3n,,untouched,False,False,0
6906287429,10.17605/osf.io/hnp5t,,untouched,False,False,0
6906322714,10.17605/osf.io/5za9f,,untouched,False,False,0
6906536138,10.17605/osf.io/4ubj8,,untouched,False,False,0
6962666491,10.17605/osf.io/cuqdz,,untouched,False,False,0
3187044185,10.17605/osf.io/et2qc,,untouched,False,False,0
2784651231,10.17605/osf.io/he5za,,untouched,False,False,0
3155584457,10.17605/osf.io/6sznj,,untouched,False,False,0
6943881177,10.17605/osf.io/4fn73,,untouched,False,False,0
6944171610,10.17605/osf.io/fy9p3,,untouched,False,False,0
6944119686,10.17605/osf.io/vt5gw,,untouched,False,False,0
6944011892,10.17605/osf.io/4mujp,,untouched,False,False,0
7105756064,10.17605/osf.io/kamwx,,untouched,False,False,0
6962785790,10.17605/osf.io/psgvb,,untouched,False,False,0
6963140004,10.17605/osf.io/npxcw,,untouched,False,False,0
2796230684,10.17605/osf.io/wd7zv,,untouched,False,False,0
2793938739,10.17605/osf.io/6n7mg,,untouched,False,False,0
2950641286,10.17605/osf.io/pcft5,,untouched,False,False,0
2924929377,10.17605/osf.io/sgb6u,,untouched,False,False,0
6925510895,10.17605/osf.io/bqc74,,untouched,False,False,0
6925122780,10.17605/osf.io/xd7b5,,untouched,False,False,0
6925508212,10.17605/osf.io/r4n2v,,untouched,False,False,0
6925129226,10.17605/osf.io/yebru,,untouched,False,False,0
6906669066,10.17605/osf.io/6eyfp,,untouched,False,False,0
3092825260,10.17605/osf.io/myxq5,,untouched,False,False,0
3004204966,10.17605/osf.io/ve9bg,,untouched,False,False,0
2889472692,10.17605/osf.io/8ymj6,,untouched,False,False,0
6925537222,10.17605/osf.io/hs4aw,,untouched,False,False,0
6925073568,10.17605/osf.io/yp7s3,,untouched,False,False,0
6944288129,10.17605/osf.io/7xbth,,untouched,False,False,0
6944076253,10.17605/osf.io/3dp9n,,untouched,False,False,0
6944226234,10.17605/osf.io/wnsah,,untouched,False,False,0
3094235933,10.17605/osf.io/acrwq,,untouched,False,False,0
6962472295,10.17605/osf.io/jb24n,,untouched,False,False,0
6906545475,10.17605/osf.io/zcvbs,,untouched,False,False,0
3086614173,10.17605/osf.io/836vm,,untouched,False,False,0
3005343444,10.17605/osf.io/6wrqu,,untouched,False,False,0
3005352984,10.17605/osf.io/tejfw,,untouched,False,False,0
3007975256,10.17605/osf.io/5j6up,,untouched,False,False,0
3097742665,10.17605/osf.io/ewq8g,,untouched,False,False,0
6887726643,10.17605/osf.io/rs2ha,,untouched,False,False,0
6906631581,10.17605/osf.io/kh8q3,,untouched,False,False,0
6943923754,10.17605/osf.io/vnda8,,untouched,False,False,0
3000934116,10.17605/osf.io/x6cq9,,untouched,False,False,0
3160721925,10.17605/osf.io/26fbh,,untouched,False,False,0
3128179019,10.17605/osf.io/gu58m,,untouched,False,False,0
6925298886,10.17605/osf.io/77gpt,,untouched,False,False,0
7105871688,10.17605/osf.io/xfua9,,untouched,False,False,0
3082101571,10.17605/osf.io/5r7a9,,untouched,False,False,0
3176922181,10.17605/osf.io/yxz9s,,untouched,False,False,0
3013391489,10.17605/osf.io/dh7f8,,untouched,False,False,0
6962994007,10.17605/osf.io/2cg3e,,untouched,False,False,0
6943550391,10.17605/osf.io/8z24h,,untouched,False,False,0
6944005551,10.17605/osf.io/bmchw,,untouched,False,False,0
6944081391,10.17605/osf.io/jy5ah,,untouched,False,False,0
6943960518,10.17605/osf.io/2bfvx,,untouched,False,False,0
6887770926,10.17605/osf.io/yaefh,,untouched,False,False,0
6906387823,10.17605/osf.io/ubgex,Open-Ended Registration,discard,False,True,228
3044557102,10.17605/osf.io/6v8e2,,untouched,False,False,0
6962870218,10.17605/osf.io/q2m7a,,untouched,False,False,0
3034123917,10.17605/osf.io/gma6z,,untouched,False,False,0
3107507838,10.17605/osf.io/2y6wj,,untouched,False,False,0
3049990617,10.17605/osf.io/bzkcw,,untouched,False,False,0
3041985607,10.17605/osf.io/4q5ce,,untouched,False,False,0
6924972935,10.17605/osf.io/fcwnr,,untouched,False,False,0
6924936913,10.17605/osf.io/7dsf9,,untouched,False,False,0
6887768138,10.17605/osf.io/5e7hv,,untouched,False,False,0
6887700525,10.17605/osf.io/85ctb,,untouched,False,False,0
6962591932,10.17605/osf.io/d3j2u,,untouched,False,False,0
6906322238,10.17605/osf.io/xvj3u,Open-Ended Registration,admit,False,True,236
6887677297,10.17605/osf.io/eqy76,,untouched,False,False,0
6887680949,10.17605/osf.io/pq27u,,untouched,False,False,0
6962753664,10.17605/osf.io/7x5ce,,untouched,False,False,0
